X,Y,Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Long,Lat,ObjectId
-79.3779831,43.7160759,186788,GO-2019419932,2019-03-07T08:30:00.000Z,2019-03-07T11:23:00.000Z,Apartment,2120,200,B&E,2019,March,7,66,Thursday  ,11,2019,March,7,66,Thursday  ,8,Break and Enter,D53,56,Leaside-Bennington (56),-79.3779831,43.7160759,186229
-79.381271400000017,43.721355399999986,120306,GO-2017314716,2017-02-19T19:23:00.000Z,2017-02-19T19:58:00.000Z,House,2120,200,B&E,2017,February,19,50,Sunday    ,19,2017,February,19,50,Sunday    ,19,Break and Enter,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3812714,43.7213554,120245
-79.4018097,43.7231064,120563,GO-2017686424,2017-04-16T16:20:00.000Z,2017-04-19T12:07:00.000Z,Apartment,2120,200,B&E,2017,April,19,109,Wednesday ,12,2017,April,16,106,Sunday    ,16,Break and Enter,D53,103,Lawrence Park South (103),-79.4018097,43.7231064,120963
-79.3816147,43.7231483,181487,GO-2018332136,2018-02-20T11:30:00.000Z,2018-02-21T19:03:00.000Z,House,2120,200,B&E,2018,February,21,52,Wednesday ,19,2018,February,20,51,Tuesday   ,11,Break and Enter,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3816147,43.7231483,181359
-79.400444,43.7163773,185320,GO-201994329,2019-01-16T01:21:00.000Z,2019-01-16T01:21:00.000Z,Commercial,2120,200,B&E,2019,January,16,16,Wednesday ,1,2019,January,16,16,Wednesday ,1,Break and Enter,D53,99,Mount Pleasant East (99),-79.400444,43.7163773,185253
-79.369491600000018,43.7154655,185402,GO-2019194793,2019-01-20T12:30:00.000Z,2019-01-31T13:54:00.000Z,House,1430,100,Assault,2019,January,31,31,Thursday  ,13,2019,January,20,20,Sunday    ,12,Assault,D53,56,Leaside-Bennington (56),-79.3694916,43.7154655,185350
-79.400444,43.7163773,185461,GO-201933954,2019-01-06T17:49:00.000Z,2019-01-06T17:49:00.000Z,Commercial,1430,100,Assault,2019,January,6,6,Sunday    ,17,2019,January,6,6,Sunday    ,17,Assault,D53,99,Mount Pleasant East (99),-79.400444,43.7163773,185706
-79.3779221,43.7217369,191609,GO-20191403701,2019-07-22T16:00:00.000Z,2019-07-26T12:00:00.000Z,Other,1430,100,Assault,2019,July,26,207,Friday    ,12,2019,July,22,203,Monday    ,16,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3779221,43.7217369,191369
-79.3679733,43.7182083,191870,GO-20191901064,2019-07-15T12:00:00.000Z,2019-10-02T20:10:00.000Z,House,2130,200,Theft From Mail / Bag / Key,2019,October,2,275,Wednesday ,20,2019,July,15,196,Monday    ,12,Theft Over,D53,56,Leaside-Bennington (56),-79.3679733,43.7182083,191447
-79.3930588,43.7160378,189183,GO-20191414162,2019-07-27T12:00:00.000Z,2019-07-27T16:11:00.000Z,House,2120,200,B&E,2019,July,27,208,Saturday  ,16,2019,July,27,208,Saturday  ,12,Break and Enter,D53,99,Mount Pleasant East (99),-79.3930588,43.7160378,189841
-79.4002304,43.7154579,189646,GO-20191562418,2019-08-16T21:00:00.000Z,2019-08-17T09:56:00.000Z,Commercial,2120,200,B&E,2019,August,17,229,Saturday  ,9,2019,August,16,228,Friday    ,21,Break and Enter,D53,103,Lawrence Park South (103),-79.4002304,43.7154579,189882
-79.3939209,43.7247925,183698,GO-20181248789,2018-07-09T03:56:00.000Z,2018-07-09T12:48:00.000Z,House,2120,220,B&E W'Intent,2018,July,9,190,Monday    ,12,2018,July,9,190,Monday    ,3,Break and Enter,D53,103,Lawrence Park South (103),-79.3939209,43.7247925,183103
-79.4035339,43.717807799999989,183707,GO-2018935628,2017-07-01T00:01:00.000Z,2018-05-24T14:28:00.000Z,House,2130,210,Theft Over,2018,May,24,144,Thursday  ,14,2017,July,1,182,Saturday  ,0,Theft Over,D53,103,Lawrence Park South (103),-79.4035339,43.7178078,183249
-79.3602753,43.7185898,183296,GO-20181139094,2018-06-22T22:30:00.000Z,2018-06-22T22:40:00.000Z,Outside,1430,100,Assault,2018,June,22,173,Friday    ,22,2018,June,22,173,Friday    ,22,Assault,D53,56,Leaside-Bennington (56),-79.3602753,43.7185898,183470
-79.3880234,43.7215958,183741,GO-20181335920,2018-07-22T00:50:00.000Z,2018-07-22T03:02:00.000Z,House,2120,200,B&E,2018,July,22,203,Sunday    ,3,2018,July,22,203,Sunday    ,0,Break and Enter,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3880234,43.7215958,183509
-79.3901138,43.7224503,183753,GO-20181460759,2018-08-09T02:37:00.000Z,2018-08-09T02:47:00.000Z,House,2120,200,B&E,2018,August,9,221,Thursday  ,2,2018,August,9,221,Thursday  ,2,Break and Enter,D53,103,Lawrence Park South (103),-79.3901138,43.7224503,183521
-79.4000473,43.722816499999986,183882,GO-20181247403,2018-07-09T02:11:00.000Z,2018-07-09T09:49:00.000Z,House,2120,200,B&E,2018,July,9,190,Monday    ,9,2018,July,9,190,Monday    ,2,Break and Enter,D53,103,Lawrence Park South (103),-79.4000473,43.7228165,183982
-79.3623199,43.7140923,182693,GO-2018339448,2018-02-22T20:53:00.000Z,2018-02-22T20:53:00.000Z,Commercial,1480,100,Assault - Resist/ Prevent Seiz,2018,February,22,53,Thursday  ,20,2018,February,22,53,Thursday  ,20,Assault,D53,55,Thorncliffe Park (55),-79.3623199,43.7140923,182993
-79.3835449,43.720897699999988,194641,GO-20182390611,2018-12-28T18:53:00.000Z,2018-12-31T14:07:00.000Z,House,2120,200,B&E,2018,December,31,365,Monday    ,14,2018,December,28,362,Friday    ,18,Break and Enter,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3835449,43.7208977,194327
-79.3623199,43.7140923,194281,GO-20191058930,2019-06-08T18:30:00.000Z,2019-06-08T21:39:00.000Z,Apartment,1420,100,Assault With Weapon,2019,June,8,159,Saturday  ,21,2019,June,8,159,Saturday  ,18,Assault,D53,56,Leaside-Bennington (56),-79.3623199,43.7140923,194671
-79.3623199,43.7140923,194282,GO-20191058930,2019-06-08T18:30:00.000Z,2019-06-08T21:39:00.000Z,Apartment,1430,100,Assault,2019,June,8,159,Saturday  ,21,2019,June,8,159,Saturday  ,18,Assault,D53,56,Leaside-Bennington (56),-79.3623199,43.7140923,194672
-79.3780899,43.7167206,194292,GO-20191130081,2019-06-16T12:00:00.000Z,2019-06-18T18:43:00.000Z,Apartment,1430,100,Assault,2019,June,18,169,Tuesday   ,18,2019,June,16,167,Sunday    ,12,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3780899,43.7167206,194682
-79.3845978,43.7235947,194424,GO-20192283400,2019-11-25T10:00:00.000Z,2019-11-26T19:50:00.000Z,House,1420,100,Assault With Weapon,2019,November,26,330,Tuesday   ,19,2019,November,25,329,Monday    ,10,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3845978,43.7235947,194806
-79.3845978,43.7235947,194425,GO-20192283400,2019-11-25T10:00:00.000Z,2019-11-26T19:50:00.000Z,House,1430,100,Assault,2019,November,26,330,Tuesday   ,19,2019,November,25,329,Monday    ,10,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3845978,43.7235947,194807
-79.3779221,43.7217369,188064,GO-2018895242,2018-05-13T10:45:00.000Z,2018-05-18T12:53:00.000Z,Other,1430,100,Assault,2018,May,18,138,Friday    ,12,2018,May,13,133,Sunday    ,10,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3779221,43.7217369,188216
-79.3926697,43.714984899999983,188615,GO-20191191866,2019-06-22T18:00:00.000Z,2019-06-27T09:02:00.000Z,Apartment,2120,200,B&E,2019,June,27,178,Thursday  ,9,2019,June,22,173,Saturday  ,18,Break and Enter,D53,99,Mount Pleasant East (99),-79.3926697,43.7149849,188515
-79.3970032,43.7220535,188433,GO-2018398749,2018-03-03T18:57:00.000Z,2018-03-03T20:15:00.000Z,House,2120,200,B&E,2018,March,3,62,Saturday  ,20,2018,March,3,62,Saturday  ,18,Break and Enter,D53,103,Lawrence Park South (103),-79.3970032,43.7220535,188786
-79.3797073,43.7246208,188364,GO-2019956374,2019-05-25T16:30:00.000Z,2019-05-25T16:32:00.000Z,Outside,1430,100,Assault,2019,May,25,145,Saturday  ,16,2019,May,25,145,Saturday  ,16,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3797073,43.7246208,188896
-79.4002304,43.7154579,193215,GO-20181808728,2018-09-30T14:21:00.000Z,2018-09-30T14:21:00.000Z,Outside,1430,100,Assault,2018,September,30,273,Sunday    ,14,2018,September,30,273,Sunday    ,14,Assault,D53,99,Mount Pleasant East (99),-79.4002304,43.7154579,193312
-79.3602753,43.7185898,193743,GO-20181948984,2018-10-22T11:30:00.000Z,2018-10-22T11:58:00.000Z,House,2120,200,B&E,2018,October,22,295,Monday    ,11,2018,October,22,295,Monday    ,11,Break and Enter,D53,56,Leaside-Bennington (56),-79.3602753,43.7185898,193943
-79.4006271,43.7172546,190339,GO-20191054118,2019-06-07T17:30:00.000Z,2019-06-08T05:42:00.000Z,Other,2120,200,B&E,2019,June,8,159,Saturday  ,5,2019,June,7,158,Friday    ,17,Break and Enter,D53,103,Lawrence Park South (103),-79.4006271,43.7172546,190060
-79.4004822,43.71661,190682,GO-20191752643,2019-09-12T05:24:00.000Z,2019-09-12T17:39:00.000Z,Commercial,2120,200,B&E,2019,September,12,255,Thursday  ,17,2019,September,12,255,Thursday  ,5,Break and Enter,D53,103,Lawrence Park South (103),-79.4004822,43.71661,190220
-79.3943558,43.7237091,190725,GO-20191646442,2019-08-28T21:33:00.000Z,2019-08-28T22:40:00.000Z,House,2120,200,B&E,2019,August,28,240,Wednesday ,22,2019,August,28,240,Wednesday ,21,Break and Enter,D53,103,Lawrence Park South (103),-79.3943558,43.7237091,190306
-79.400444,43.7163773,190771,GO-20192129994,2019-11-04T01:00:00.000Z,2019-11-04T10:24:00.000Z,Commercial,2120,200,B&E,2019,November,4,308,Monday    ,10,2019,November,4,308,Monday    ,1,Break and Enter,D53,103,Lawrence Park South (103),-79.400444,43.7163773,190353
-79.4024048,43.7149925,190861,GO-20192225790,2019-11-18T08:20:00.000Z,2019-11-18T11:25:00.000Z,House,2120,200,B&E,2019,November,18,322,Monday    ,11,2019,November,18,322,Monday    ,8,Break and Enter,D53,103,Lawrence Park South (103),-79.4024048,43.7149925,190640
-79.3779221,43.7217369,190140,GO-2019827068,2018-05-09T00:00:00.000Z,2019-05-07T12:00:00.000Z,Other,1430,100,Assault,2019,May,7,127,Tuesday   ,12,2018,May,9,129,Wednesday ,0,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3779221,43.7217369,190727
-79.4031754,43.7239914,190158,GO-20191682464,2019-09-03T08:01:00.000Z,2019-09-03T08:01:00.000Z,Apartment,1430,100,Assault,2019,September,3,246,Tuesday   ,8,2019,September,3,246,Tuesday   ,8,Assault,D53,103,Lawrence Park South (103),-79.4031754,43.7239914,190745
-79.365486100000012,43.7153282,190973,GO-2018707640,2018-04-20T14:17:00.000Z,2018-04-20T17:10:00.000Z,House,2120,220,B&E W'Intent,2018,April,20,110,Friday    ,17,2018,April,20,110,Friday    ,14,Break and Enter,D53,56,Leaside-Bennington (56),-79.3654861,43.7153282,190853
-79.4000473,43.722816499999986,190985,GO-20181268658,2018-07-09T02:11:00.000Z,2018-07-12T12:51:00.000Z,House,2120,200,B&E,2018,July,12,193,Thursday  ,12,2018,July,9,190,Monday    ,2,Break and Enter,D53,103,Lawrence Park South (103),-79.4000473,43.7228165,190865
-79.389328,43.7205696,195601,GO-2019928525,2019-05-21T18:45:00.000Z,2019-05-21T22:32:00.000Z,House,2120,200,B&E,2019,May,21,141,Tuesday   ,22,2019,May,21,141,Tuesday   ,18,Break and Enter,D53,103,Lawrence Park South (103),-79.389328,43.7205696,195001
-79.3842087,43.7226105,195149,GO-2019928472,2019-05-21T18:50:00.000Z,2019-05-21T22:23:00.000Z,Outside,1610,140,Robbery - Vehicle Jacking,2019,May,21,141,Tuesday   ,22,2019,May,21,141,Tuesday   ,18,Robbery,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3842087,43.7226105,195215
-79.4006271,43.7172546,195841,GO-20192262528,2019-11-20T17:30:00.000Z,2019-11-23T14:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2019,November,23,327,Saturday  ,14,2019,November,20,324,Wednesday ,17,Theft Over,D53,103,Lawrence Park South (103),-79.4006271,43.7172546,195321
-79.3943558,43.7237091,192493,GO-20192122100,2019-11-03T00:39:00.000Z,2019-11-03T01:52:00.000Z,House,1430,100,Assault,2019,November,3,307,Sunday    ,1,2019,November,3,307,Sunday    ,0,Assault,D53,103,Lawrence Park South (103),-79.3943558,43.7237091,192097
-79.3779221,43.7217369,192655,GO-20191896745,2019-09-23T05:40:00.000Z,2019-10-02T09:46:00.000Z,Other,1430,100,Assault,2019,October,2,275,Wednesday ,9,2019,September,23,266,Monday    ,5,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3779221,43.7217369,192424
-79.4018097,43.7231064,192351,GO-20192441148,2019-12-19T06:50:00.000Z,2019-12-19T06:50:00.000Z,Apartment,1430,100,Assault,2019,December,19,353,Thursday  ,6,2019,December,19,353,Thursday  ,6,Assault,D53,103,Lawrence Park South (103),-79.4018097,43.7231064,192803
-79.3901138,43.7224503,192788,GO-2019757243,2019-04-26T20:00:00.000Z,2019-04-27T10:37:00.000Z,House,2120,200,B&E,2019,April,27,117,Saturday  ,10,2019,April,26,116,Friday    ,20,Break and Enter,D53,103,Lawrence Park South (103),-79.3901138,43.7224503,192988
-79.394157400000012,43.7178917,200681,GO-2019146944,2019-01-23T22:30:00.000Z,2019-01-24T07:26:00.000Z,House,2135,210,Theft Of Motor Vehicle,2019,January,24,24,Thursday  ,7,2019,January,23,23,Wednesday ,22,Auto Theft,D53,99,Mount Pleasant East (99),-79.3941574,43.7178917,200661
-79.3988724,43.7220459,200097,GO-20182176941,2018-11-26T05:00:00.000Z,2018-11-26T16:13:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,November,26,330,Monday    ,16,2018,November,26,330,Monday    ,5,Auto Theft,D53,103,Lawrence Park South (103),-79.3988724,43.7220459,200863
-79.3734818,43.7155724,200143,GO-20182364450,2018-12-19T07:00:00.000Z,2018-12-26T21:57:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,December,26,360,Wednesday ,21,2018,December,19,353,Wednesday ,7,Auto Theft,D53,56,Leaside-Bennington (56),-79.3734818,43.7155724,200887
-79.3819199,43.7241402,202244,GO-2018180228,2018-01-28T19:30:00.000Z,2018-01-29T11:01:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2018,January,29,29,Monday    ,11,2018,January,28,28,Sunday    ,19,Auto Theft,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3819199,43.7241402,202244
-79.376480099999981,43.7149277,198408,GO-20181503014,2018-08-15T00:30:00.000Z,2018-08-15T09:45:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,August,15,227,Wednesday ,9,2018,August,15,227,Wednesday ,0,Auto Theft,D53,56,Leaside-Bennington (56),-79.3764801,43.7149277,198250
-79.3953018,43.7248497,198652,GO-20181658440,2018-09-04T20:30:00.000Z,2018-09-07T14:48:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,September,7,250,Friday    ,14,2018,September,4,247,Tuesday   ,20,Auto Theft,D53,103,Lawrence Park South (103),-79.3953018,43.7248497,198303
-79.3843079,43.7189102,198186,GO-20181397538,2018-07-31T00:30:00.000Z,2018-07-31T00:48:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,July,31,212,Tuesday   ,0,2018,July,31,212,Tuesday   ,0,Auto Theft,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3843079,43.7189102,198441
-79.394157400000012,43.7178917,198816,GO-20182020626,2018-11-01T21:45:00.000Z,2018-11-02T08:56:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,November,2,306,Friday    ,8,2018,November,1,305,Thursday  ,21,Auto Theft,D53,99,Mount Pleasant East (99),-79.3941574,43.7178917,198457
-79.3816147,43.7231483,197347,GO-2018866666,2018-05-13T20:00:00.000Z,2018-05-14T06:57:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,May,14,134,Monday    ,6,2018,May,13,133,Sunday    ,20,Auto Theft,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3816147,43.7231483,197689
-79.3819199,43.7241402,199988,GO-20182123513,2018-11-17T20:00:00.000Z,2018-11-18T08:52:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,November,18,322,Sunday    ,8,2018,November,17,321,Saturday  ,20,Auto Theft,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3819199,43.7241402,199195
-79.4000397,43.7145691,199343,GO-20181325116,2018-07-17T10:00:00.000Z,2018-07-20T12:50:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,July,20,201,Friday    ,12,2018,July,17,198,Tuesday   ,10,Auto Theft,D53,103,Lawrence Park South (103),-79.4000397,43.7145691,199363
-79.4000397,43.7145691,199349,GO-20181325116,2018-07-17T10:00:00.000Z,2018-07-20T12:50:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,July,20,201,Friday    ,12,2018,July,17,198,Tuesday   ,10,Auto Theft,D53,103,Lawrence Park South (103),-79.4000397,43.7145691,199369
-79.4008484,43.718338,199411,GO-20182195190,2018-10-17T11:00:00.000Z,2018-11-29T12:48:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2018,November,29,333,Thursday  ,12,2018,October,17,290,Wednesday ,11,Auto Theft,D53,103,Lawrence Park South (103),-79.4008484,43.718338,199563
-79.3734818,43.7155724,199789,GO-20182364450,2018-12-19T07:00:00.000Z,2018-12-26T21:57:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,December,26,360,Wednesday ,21,2018,December,19,353,Wednesday ,7,Auto Theft,D53,56,Leaside-Bennington (56),-79.3734818,43.7155724,199651
-79.4002304,43.7154579,199087,GO-20181757469,2018-09-21T17:00:00.000Z,2018-09-22T14:19:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,September,22,265,Saturday  ,14,2018,September,21,264,Friday    ,17,Auto Theft,D53,103,Lawrence Park South (103),-79.4002304,43.7154579,199987
-79.3779221,43.7217369,196412,GO-2019821477,2019-02-21T13:00:00.000Z,2019-05-06T15:48:00.000Z,Other,1430,100,Assault,2019,May,6,126,Monday    ,15,2019,February,21,52,Thursday  ,13,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3779221,43.7217369,196335
-79.3780899,43.7167206,196246,GO-2019694377,2019-03-01T09:00:00.000Z,2019-03-21T09:00:00.000Z,Apartment,1430,100,Assault,2019,March,21,80,Thursday  ,9,2019,March,1,60,Friday    ,9,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3780899,43.7167206,196946
-79.3840866,43.7247581,204839,GO-20192468762,2019-12-22T23:00:00.000Z,2019-12-23T08:28:00.000Z,House,2135,210,Theft Of Motor Vehicle,2019,December,23,357,Monday    ,8,2019,December,22,356,Sunday    ,23,Auto Theft,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3840866,43.7247581,204041
-79.3957062,43.7223244,204609,GO-20192385339,2019-12-10T21:30:00.000Z,2019-12-11T07:20:00.000Z,House,2135,210,Theft Of Motor Vehicle,2019,December,11,345,Wednesday ,7,2019,December,10,344,Tuesday   ,21,Auto Theft,D53,103,Lawrence Park South (103),-79.3957062,43.7223244,204267
-79.3691864,43.7179527,204311,GO-20192225252,2019-11-17T23:00:00.000Z,2019-11-18T06:17:00.000Z,House,2135,210,Theft Of Motor Vehicle,2019,November,18,322,Monday    ,6,2019,November,17,321,Sunday    ,23,Auto Theft,D53,56,Leaside-Bennington (56),-79.3691864,43.7179527,204371
-79.3842087,43.7226105,204174,GO-20192206503,2019-11-15T02:35:00.000Z,2019-11-15T10:42:00.000Z,House,2135,210,Theft Of Motor Vehicle,2019,November,15,319,Friday    ,10,2019,November,15,319,Friday    ,2,Auto Theft,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3842087,43.7226105,204582
-79.3630219,43.7158585,204366,GO-20191148527,2019-06-20T15:56:00.000Z,2019-06-21T07:29:00.000Z,House,2135,210,Theft Of Motor Vehicle,2019,June,21,172,Friday    ,7,2019,June,20,171,Thursday  ,15,Auto Theft,D53,56,Leaside-Bennington (56),-79.3630219,43.7158585,204671
-79.3949432,43.7203979,204748,GO-20192385379,2019-12-10T22:00:00.000Z,2019-12-11T07:26:00.000Z,House,2135,210,Theft Of Motor Vehicle,2019,December,11,345,Wednesday ,7,2019,December,10,344,Tuesday   ,22,Auto Theft,D53,103,Lawrence Park South (103),-79.3949432,43.7203979,204743
-79.3819199,43.7241402,203195,GO-2019658316,2019-04-11T21:00:00.000Z,2019-04-12T06:06:00.000Z,House,2135,210,Theft Of Motor Vehicle,2019,April,12,102,Friday    ,6,2019,April,11,101,Thursday  ,21,Auto Theft,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3819199,43.7241402,203298
-79.3691864,43.7179527,203305,GO-20191649297,2019-08-29T10:00:00.000Z,2019-08-29T11:23:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2019,August,29,241,Thursday  ,11,2019,August,29,241,Thursday  ,10,Auto Theft,D53,56,Leaside-Bennington (56),-79.3691864,43.7179527,203322
-79.3949432,43.7203979,201716,GO-2019665227,2019-04-13T01:45:00.000Z,2019-04-13T06:29:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2019,April,13,103,Saturday  ,6,2019,April,13,103,Saturday  ,1,Auto Theft,D53,103,Lawrence Park South (103),-79.3949432,43.7203979,201494
-79.3731232,43.7146835,201156,GO-2019327057,2019-02-20T21:15:00.000Z,2019-02-21T07:42:00.000Z,House,2135,210,Theft Of Motor Vehicle,2019,February,21,52,Thursday  ,7,2019,February,20,51,Wednesday ,21,Auto Theft,D53,56,Leaside-Bennington (56),-79.3731232,43.7146835,201729
-79.3731232,43.7146835,201159,GO-2019326893,2019-02-20T23:30:00.000Z,2019-02-21T07:02:00.000Z,House,2135,210,Theft Of Motor Vehicle,2019,February,21,52,Thursday  ,7,2019,February,20,51,Wednesday ,23,Auto Theft,D53,56,Leaside-Bennington (56),-79.3731232,43.7146835,201732
-79.4031754,43.7239914,206129,GO-20191330006,2019-07-15T21:00:00.000Z,2019-07-16T07:33:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2019,July,16,197,Tuesday   ,7,2019,July,15,196,Monday    ,21,Auto Theft,D53,103,Lawrence Park South (103),-79.4031754,43.7239914,206139
-79.4031754,43.7239914,206131,GO-20191330006,2019-07-15T21:00:00.000Z,2019-07-16T07:33:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2019,July,16,197,Tuesday   ,7,2019,July,15,196,Monday    ,21,Auto Theft,D53,103,Lawrence Park South (103),-79.4031754,43.7239914,206143
-79.4031754,43.7239914,206137,GO-20191330006,2019-07-15T21:00:00.000Z,2019-07-16T07:33:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2019,July,16,197,Tuesday   ,7,2019,July,15,196,Monday    ,21,Auto Theft,D53,103,Lawrence Park South (103),-79.4031754,43.7239914,206149
-79.3978806,43.7242775,206367,GO-20192198169,2019-11-13T23:30:00.000Z,2019-11-14T07:24:00.000Z,House,2135,210,Theft Of Motor Vehicle,2019,November,14,318,Thursday  ,7,2019,November,13,317,Wednesday ,23,Auto Theft,D53,103,Lawrence Park South (103),-79.3978806,43.7242775,206273
-79.3749084,43.7152672,205217,GO-20181050646,2018-06-09T19:30:00.000Z,2018-06-10T11:07:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,June,10,161,Sunday    ,11,2018,June,9,160,Saturday  ,19,Auto Theft,D53,56,Leaside-Bennington (56),-79.3749084,43.7152672,205664
-79.369491600000018,43.7154655,205779,GO-20182335756,2018-12-20T16:00:00.000Z,2018-12-21T10:23:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,December,21,355,Friday    ,10,2018,December,20,354,Thursday  ,16,Auto Theft,D53,56,Leaside-Bennington (56),-79.3694916,43.7154655,205739
